Time (s)	Real (E)	Complex (E)
2.464448152155834e-12	4.44863685162708e-05	0.0001588879581142078
2.481444346271822e-12	-0.0001112919892154391	-1.2949578917241862e-05
2.49844054038781e-12	-7.17333383452983e-05	3.738969744828114e-05
2.5154367345037977e-12	-0.00010731604236210147	-2.7879271210163016e-05
2.5324329286197856e-12	-2.6116514628437594e-05	0.00011958073498136446
2.5494291227357735e-12	-5.8131086719692126e-05	8.782848650652283e-05
2.5664253168517614e-12	6.742020625576856e-05	-0.00011898339922125307
2.5834215109677493e-12	-2.5906773576301282e-05	-0.0001874088422226575
2.600417705083737e-12	-7.962571002234548e-05	7.788708659774541e-05
2.617413899199725e-12	1.6609137685399424e-05	4.637331949205369e-05
2.634410093315713e-12	-4.105140361717483e-05	-4.937986433135529e-06
2.651406287431701e-12	-2.368727457959451e-05	1.2889893687644094e-05
2.6684024815476887e-12	-3.41353076821699e-05	-8.636578342085965e-06
2.6853986756636766e-12	-1.0244889895348326e-05	4.2971533254493546e-05
2.7023948697796645e-12	-1.650411686193461e-05	2.5707084423732622e-05
2.7193910638956524e-12	2.4748867888807276e-05	-4.588985790986844e-05
2.7363872580116403e-12	-1.4502346339221006e-05	-5.572066297461965e-05
2.753383452127628e-12	-2.2928567711861633e-05	2.8806048383182377e-05
2.770379646243616e-12	5.260582365609952e-06	1.2269216724420098e-05
2.787375840359604e-12	-1.379591581992859e-05	-1.5078344003008426e-06
2.804372034475592e-12	-7.5822020311709095e-06	3.935261204409118e-06
2.8213682285915798e-12	-9.957171653644457e-06	-2.1370411711593277e-06
2.8383644227075676e-12	-3.8010306866515964e-06	1.4085142118761366e-05
2.8553606168235555e-12	-4.026873568505039e-06	6.914921005378803e-06
2.8723568109395434e-12	8.117179368569363e-06	-1.6209342572419152e-05
2.8893530050555313e-12	-6.247353344963561e-06	-1.5054973357626184e-05
2.9063491991715192e-12	-5.919929550044971e-06	9.544824195910289e-06
2.923345393287507e-12	1.405973352878735e-06	2.9181345952083573e-06
2.940341587403495e-12	-4.227193285705523e-06	-3.669861031727728e-07
2.957337781519483e-12	-2.351094379156448e-06	1.056727837912233e-06
2.9743339756354708e-12	-2.6641527955235665e-06	-3.5659613506765275e-07
2.9913301697514587e-12	-1.3074862365998419e-06	4.226280441754055e-06
3.0083263638674466e-12	-7.910515263923236e-07	1.6926558221396473e-06
3.0253225579834345e-12	2.3895360061918798e-06	-5.2583911984774555e-06
3.0423187520994224e-12	-2.280702594669754e-06	-3.665079016311073e-06
3.0593149462154102e-12	-1.351245971021902e-06	2.860376100991257e-06
3.076311140331398e-12	3.042474025410193e-07	6.151306712781806e-07
3.093307334447386e-12	-1.181457814722306e-06	-6.402687444725211e-08
3.110303528563374e-12	-7.013826990403524e-07	2.4551314361097016e-07
3.127299722679362e-12	-6.546544563143876e-07	3.154779560333202e-09
3.1442959167953497e-12	-4.1249081089877145e-07	1.1643004176760038e-06
3.1612921109113376e-12	-9.83495714693096e-08	3.698868451090127e-07
3.1782883050273255e-12	6.314032069404667e-07	-1.5692453566400299e-06
3.1952844991433134e-12	-7.316531377758872e-07	-7.923267353751833e-07
3.2122806932593013e-12	-2.6514505859392027e-07	7.79522063084491e-07
3.229276887375289e-12	4.572483964721089e-08	1.118591564319074e-07
3.246273081491277e-12	-3.0128317187928465e-07	-3.389072044175603e-09
3.263269275607265e-12	-1.9921161711872158e-07	4.753529262825157e-08
3.280265469723253e-12	-1.481663743846467e-07	3.291260579916397e-08
3.2972616638392407e-12	-1.1870734189436999e-07	2.9529258756974057e-07
3.3142578579552286e-12	7.368158156867261e-09	6.92471447147107e-08
3.3312540520712165e-12	1.4909693989994044e-07	-4.311914466646841e-07
3.3482502461872044e-12	-2.0987154411510892e-07	-1.4787883250948306e-07
3.3652464403031923e-12	-4.182901045348491e-08	1.9380684636271124e-07
3.38224263441918e-12	5.265424628372686e-10	1.6485387166578276e-08
3.399238828535168e-12	-7.012768669296023e-08	3.045411431031035e-09
3.416235022651156e-12	-5.3286996385155666e-08	6.90941467643468e-09
3.433231216767144e-12	-3.1058185179812775e-08	1.684068718766276e-08
3.4502274108831318e-12	-3.107348270198233e-08	6.912929225753327e-08
3.4672236049991196e-12	9.894389100199763e-09	9.91100628102691e-09
3.4842197991151075e-12	3.112383586937611e-08	-1.0913428029816395e-07
3.5012159932310954e-12	-5.433705273670723e-08	-2.2283304912598154e-08
3.5182121873470833e-12	-4.148159823359221e-09	4.403329118451719e-08
3.5352083814630712e-12	-2.7889115296820864e-09	1.5862968768128652e-09
3.552204575579059e-12	-1.4911710996951117e-08	1.6738123422143552e-09
3.569200769695047e-12	-1.3299767009242188e-08	4.2480933782634307e-10
3.586196963811035e-12	-6.0872235943146325e-09	5.99351660613349e-09
3.6031931579270228e-12	-7.383537064737795e-09	1.497812090139068e-08
3.6201893520430107e-12	4.0618370127236065e-09	5.494117227636496e-10
3.6371855461589986e-12	5.610862324979369e-09	-2.5442761761465293e-08
3.6541817402749865e-12	-1.2765822841951737e-08	-2.1187662906532112e-09
3.671177934390974e-12	2.6407345142597646e-10	9.147798248566062e-09
3.688174128506962e-12	-1.2989650565528545e-09	-5.540835231802575e-11
3.70517032262295e-12	-2.902021354014535e-09	5.751857348835997e-10
3.722166516738938e-12	-3.0756372784913084e-09	-1.5525441308390423e-10
3.739162710854926e-12	-1.1320807242241347e-09	1.7486334020136951e-09
3.756158904970914e-12	-1.5887861055673896e-09	3.0117760850493537e-09
3.773155099086902e-12	1.2319259766043227e-09	-2.809140448451961e-10
3.79015129320289e-12	8.257456634265179e-10	-5.461637813921281e-09
3.8071474873188775e-12	-2.729495158468263e-09	1.3161952302177178e-10
3.824143681434865e-12	2.728683655065696e-10	1.7371152256789714e-09
3.841139875550853e-12	-4.1119226169761956e-10	-7.46047719494319e-11
3.858136069666841e-12	-5.187885102665931e-10	1.5752830130083772e-10
3.875132263782829e-12	-6.556498762006961e-10	-7.609462085176892e-11
3.892128457898817e-12	-2.0396533712363914e-10	4.4082651325725784e-10
3.909124652014805e-12	-3.084565357394267e-10	5.634569763667375e-10
3.926120846130793e-12	3.1291257408464214e-10	-1.4318967632930217e-10
3.943117040246781e-12	8.184328345578964e-11	-1.0786514381827344e-09
3.9601132343627685e-12	-5.317935673117992e-10	1.3148645189122637e-10
3.9771094284787564e-12	8.855416038787793e-11	3.0126968288542426e-10
3.994105622594744e-12	-1.0618884668356136e-10	-2.3055197689237837e-11
4.011101816710732e-12	-8.562222405000174e-11	3.662518488307128e-11
4.02809801082672e-12	-1.2821414380451549e-10	-2.0971685806534055e-11
4.045094204942708e-12	-3.671961261588542e-11	9.827507390420133e-11
4.062090399058696e-12	-5.3701264900056645e-11	9.825003242122307e-11
4.079086593174684e-12	6.965116318475718e-11	-4.4551912719955965e-11
4.096082787290672e-12	-1.6000221998791982e-12	-1.956239340751809e-10
4.1130789814066595e-12	-9.436638944271463e-11	4.2051356673011886e-11
4.1300751755226474e-12	2.1059613509179817e-11	4.7827622345476405e-11
4.147071369638635e-12	-2.37575822332843e-11	-5.382771973759083e-12
4.164067563754623e-12	-1.2962000544602523e-11	7.378051066697777e-12
4.181063757870611e-12	-2.270906882907747e-11	-4.304467877714648e-12
4.198059951986599e-12	-7.136471959783648e-12	1.9569910734985494e-11
4.215056146102587e-12	-8.283669044055548e-12	1.5999228425032308e-11
4.232052340218575e-12	1.3997994438464387e-11	-1.1179092786872907e-11
4.249048534334563e-12	-3.543100844582397e-12	-3.237716774662761e-11
4.2660447284505506e-12	-1.514213548609083e-11	1.0150766819086878e-11
4.2830409225665385e-12	4.07574818376619e-12	7.20860229467777e-12
4.300037116682526e-12	-4.865132381162115e-12	-1.318190057270053e-12
4.317033310798514e-12	-1.535405997404033e-12	1.3234141329140288e-12
4.334029504914502e-12	-3.3785636803969498e-12	-6.412120304001269e-13
4.35102569903049e-12	-1.9349794521201447e-12	3.5016675249950173e-12
4.368021893146478e-12	-1.066686287347776e-12	2.5142522810553177e-12
4.385018087262466e-12	2.698666146181152e-12	-2.429093522679369e-12
4.402014281378454e-12	-1.2592951436746635e-12	-4.751932718766749e-12
4.419010475494442e-12	-2.0505059050334938e-12	2.150302185846555e-12
4.4360066696104295e-12	5.758499137725156e-13	1.3557513809860312e-12
4.453002863726417e-12	-1.1038875144987616e-12	-5.345564949754125e-13
4.469999057842405e-12	2.238811550669895e-13	2.9083399727049267e-13
4.486995251958393e-12	-1.6082298895773705e-13	-6.57984178666612e-14
4.503991446074381e-12	-1.0310093292828192e-12	6.355735961837359e-13
4.520987640190369e-12	-1.3392655177435251e-14	5.213018507122299e-13
4.537983834306357e-12	6.321508273386166e-13	-4.552227733387676e-13
4.554980028422345e-12	-3.554512334916371e-13	-5.293557436873294e-13
4.571976222538333e-12	-4.295140502282674e-14	4.2274804809732594e-13
4.5889724166543205e-12	-7.822648679328929e-14	6.282163838128318e-13
4.6059686107703084e-12	-4.585235309955949e-13	-3.4535806320283987e-13
4.622964804886296e-12	5.352635348784379e-13	1.816115141061685e-13
4.639960999002284e-12	2.7460536510940453e-13	-5.800861762150332e-14
4.656957193118272e-12	-8.765320062878419e-13	2.7453780059572827e-13
4.67395338723426e-12	1.8164200949882006e-13	2.910414912885081e-13
4.690949581350248e-12	2.994877572634367e-13	-3.6776161259572825e-14
4.707945775466236e-12	-3.1685681070508915e-14	-9.552371779363976e-15
4.724941969582224e-12	2.6530612186348984e-13	5.245632019606587e-14
4.7419381636982115e-12	-2.349543373560346e-13	5.705177695635305e-13
4.7589343578141994e-12	-3.602026345515526e-13	-2.2737093700047829e-13
4.775930551930187e-12	6.24024468103773e-13	1.9121521580351312e-13
4.792926746046175e-12	2.4319416239004796e-13	-1.0557776255221808e-13
4.809922940162163e-12	-8.353929043399225e-13	3.353427075610133e-13
4.826919134278151e-12	2.728454736312908e-13	2.830909106203676e-13
4.843915328394139e-12	2.7869704574627295e-13	7.285178394673447e-14
4.860911522510127e-12	1.4857625056866945e-13	-3.219347223534091e-14
4.877907716626115e-12	3.187104709106228e-13	-3.12741880572513e-14
4.8949039107421026e-12	-3.2103989549925965e-13	5.867045492738274e-13
4.9119001048580905e-12	-3.231367764619776e-13	-1.1159311411399917e-13
4.928896298974078e-12	6.585758922884359e-13	1.891395067593781e-13
4.945892493090066e-12	1.2373602063575337e-13	-1.219161021062183e-13
4.962888687206054e-12	-7.881243906080187e-13	4.3686380975962166e-13
4.979884881322042e-12	3.393426292449581e-13	2.7827141932367096e-13
4.99688107543803e-12	3.2617236286050354e-13	1.2704748593088393e-13
5.013877269554018e-12	2.8559937235216387e-13	-1.3222918209964653e-13
5.030873463670006e-12	3.2060511204637503e-13	-3.1522382152195194e-14
5.047869657785994e-12	-3.931713408730808e-13	6.111137556021135e-13
5.0648658519019815e-12	-2.676369845886821e-13	-6.490910214027812e-15
5.081862046017969e-12	6.606977133691312e-13	1.6995109164594065e-13
5.098858240133957e-12	-1.0217656741951079e-14	-1.0251843591879951e-13
5.115854434249945e-12	-7.122932607799701e-13	5.063255226143591e-13
5.132850628365933e-12	3.807523543955012e-13	2.5914647871276504e-13
5.149846822481921e-12	3.9976878389780643e-13	1.6363745086264494e-13
5.166843016597909e-12	3.8777383200718334e-13	-2.4599972815276155e-13
5.183839210713897e-12	3.023584413859502e-13	1.1521566345644464e-14
5.200835404829885e-12	-4.4775422296594414e-13	6.392039050803122e-13
5.2178315989458725e-12	-1.8785171891775e-13	7.409070883967288e-14
5.2348277930618604e-12	6.40676392524656e-13	1.4717629080443136e-13
5.251823987177848e-12	-1.2967789425339517e-13	-6.018885131655748e-14
5.268820181293836e-12	-6.097843492028948e-13	5.29971247661162e-13
5.285816375409824e-12	3.9590865335761936e-13	2.348598282197095e-13
5.302812569525812e-12	4.862338652121888e-13	1.7607635897267858e-13
5.3198087636418e-12	4.531136797724727e-13	-3.638384097492645e-13
5.336804957757788e-12	2.7353974935285276e-13	8.497680526954664e-14
5.353801151873776e-12	-4.759925822946286e-13	6.677011723670969e-13
5.3707973459897635e-12	-9.042658136001596e-14	1.2588528204056018e-13
5.3877935401057514e-12	6.143778863326267e-13	1.315432684679357e-13
5.404789734221739e-12	-2.1706202089989433e-13	-9.179107149341293e-15
5.421785928337727e-12	-4.921968162222412e-13	5.115169743150244e-13
5.438782122453715e-12	3.909247359512608e-13	2.1300822126400953e-13
5.455778316569703e-12	5.753333653902505e-13	1.5049176703663552e-13
5.472774510685691e-12	4.866181255710673e-13	-4.793998190957282e-13
5.489770704801679e-12	2.3831755074206465e-13	1.8165121799037644e-13
5.506766898917667e-12	-4.73165534568757e-13	6.899028932408562e-13
5.5237630930336546e-12	1.7913159269752595e-14	1.559183990670952e-13
5.5407592871496425e-12	5.996402340486482e-13	1.259090948911279e-13
5.55775548126563e-12	-2.6404994525665323e-13	4.1150717132349634e-14
5.574751675381618e-12	-3.744585201445469e-13	4.625269957938169e-13
5.591747869497606e-12	3.7699827590322163e-13	1.9454009624024566e-13
5.608744063613594e-12	6.587461188255379e-13	7.699251143056344e-14
5.625740257729582e-12	4.990608116075778e-13	-5.817094495638336e-13
5.64273645184557e-12	1.963217573081737e-13	2.9590215412983296e-13
5.659732645961558e-12	-4.386955584762706e-13	6.989853304762235e-13
5.676728840077546e-12	1.3363913383502653e-13	1.7841136343340647e-13
5.6937250341935335e-12	6.086214542155551e-13	1.2632242307409407e-13
5.710721228309521e-12	-2.7157691096891734e-13	8.858456554458999e-14
5.727717422425509e-12	-2.6951724023811007e-13	3.9736356727848313e-13
5.744713616541497e-12	3.6701667775459367e-13	1.7516592552154128e-13
5.761709810657485e-12	7.310309260899312e-13	-4.374453373625151e-14
5.778706004773473e-12	5.005964579130733e-13	-6.55463275018626e-13
5.795702198889461e-12	1.4496037029865831e-13	4.217754774153983e-13
5.812698393005449e-12	-3.745105379717546e-13	6.921712232490793e-13
5.829694587121437e-12	2.5549958644169413e-13	2.0778129833665196e-13
5.8466907812374245e-12	6.41946775120046e-13	1.264349641259656e-13
5.8636869753534124e-12	-2.4682535833854195e-13	1.357783133749729e-13
5.8806831694694e-12	-1.848053006249586e-13	3.296522631982097e-13
5.897679363585388e-12	3.718440862508924e-13	1.4938789618490146e-13
5.914675557701376e-12	7.897432667359731e-13	-1.9809001285192405e-13
5.931671751817364e-12	4.94615703443496e-13	-6.852211516159969e-13
5.948667945933352e-12	8.367291882960248e-14	5.511887426069595e-13
5.96566414004934e-12	-2.834322015101768e-13	6.72897984132819e-13
5.982660334165328e-12	3.8166057656805367e-13	2.5172326519722896e-13
5.9996565282813155e-12	6.869892356874405e-13	1.2205863820769846e-13
6.0166527223973034e-12	-1.9897891225194528e-13	1.8607269645458455e-13
6.033648916513291e-12	-1.213577344971025e-13	2.7064960218406876e-13
6.050645110629279e-12	3.9756707942910645e-13	1.1353006485288614e-13
6.067641304745267e-12	8.33685446154751e-13	-3.6129548976683647e-13
6.084637498861255e-12	4.757171034569392e-13	-6.609293205508689e-13
6.101633692977243e-12	1.7648873477545314e-14	6.731783693890947e-13
6.118629887093231e-12	-1.684939479886841e-13	6.492669820094439e-13
6.135626081209219e-12	5.059500576003497e-13	3.089151666345692e-13
6.1526222753252066e-12	7.212492349253143e-13	1.1310445798614134e-13
6.1696184694411945e-12	-1.3524841982985778e-13	2.3984138739997825e-13
6.186614663557182e-12	-7.545235067686636e-14	2.2820103710060154e-13
6.20361085767317e-12	4.437004432063543e-13	6.791088436755868e-14
6.220607051789158e-12	8.612231618795108e-13	-5.035107215442126e-13
6.237603245905146e-12	4.3237621435601013e-13	-5.826679554791196e-13
6.254599440021134e-12	-4.131336050378207e-14	7.748271903657241e-13
6.271595634137122e-12	-3.3409243782974044e-14	6.306477058660342e-13
6.28859182825311e-12	6.159969387692328e-13	3.70813473051392e-13
6.305588022369098e-12	7.198130444688808e-13	1.0199476815345049e-13
6.3225842164850855e-12	-5.94585434937441e-14	2.9345315799951394e-13
6.339580410601073e-12	-4.1810162876532265e-14	2.0569277006175837e-13
6.356576604717061e-12	5.036439443806813e-13	1.6799767234700735e-14
6.373572798833049e-12	8.69133868426766e-13	-5.973416698392257e-13
6.390568992949037e-12	3.529323435063983e-13	-4.618670564378436e-13
6.407565187065025e-12	-7.755977214369383e-14	8.434641342265351e-13
6.424561381181013e-12	1.163373575059925e-13	6.238420988320757e-13
6.441557575297001e-12	6.940871594417009e-13	4.267986728431276e-13
6.458553769412989e-12	6.646062037471051e-13	8.985244042943401e-14
6.4755499635289765e-12	2.6360102779396235e-14	3.4071442454816683e-13
6.4925461576449644e-12	-1.6269208784771356e-14	2.0073941725098415e-13
6.509542351760952e-12	5.67012356483141e-13	-3.220843646868575e-14
6.52653854587694e-12	8.526164543885951e-13	-6.249437860675215e-13
6.543534739992928e-12	2.325807397551209e-13	-3.1928622133582555e-13
6.560530934108916e-12	-7.714202778020862e-14	8.694209998224022e-13
6.577527128224904e-12	2.720878289229118e-13	6.312028509574081e-13
6.594523322340892e-12	7.216497789645412e-13	4.682486212444613e-13
6.61151951645688e-12	5.520774449069785e-13	7.365675745757955e-14
6.6285157105728675e-12	1.177788102127765e-13	3.748155367650244e-13
6.6455119046888554e-12	3.0516936254068888e-15	2.0518037739070023e-13
6.662508098804843e-12	6.236037255520735e-13	-6.978310633711313e-14
6.679504292920831e-12	8.063938848057936e-13	-5.826263096353708e-13
6.696500487036819e-12	7.732341109211427e-14	-1.7969432230845017e-13
6.713496681152807e-12	-3.331314261556847e-14	8.488806481526049e-13
6.730492875268795e-12	4.213548473261591e-13	6.509426445161173e-13
6.747489069384783e-12	6.855216914241096e-13	4.902883944792682e-13
6.764485263500771e-12	3.9592747067391064e-13	4.6564194627639655e-14
6.7814814576167586e-12	2.0461806636383227e-13	3.898241772559569e-13
6.7984776517327465e-12	1.6551223367067254e-14	2.0735167359597446e-13
6.815473845848734e-12	6.670038450718671e-13	-8.645114784902199e-14
6.832470039964722e-12	7.263800032752971e-13	-4.82041846033466e-13
6.84946623408071e-12	-9.594869497068701e-14	-6.526846537589058e-14
6.866462428196698e-12	4.956840270634858e-14	7.855344716184698e-13
6.883458622312686e-12	5.489138959221754e-13	6.783695896866274e-13
6.900454816428674e-12	5.844048621874813e-13	4.908967878357624e-13
6.917451010544662e-12	2.23124941901258e-13	1.152803529332158e-15
6.93444720466065e-12	2.709741138407738e-13	3.809101186335555e-13
6.9514433987766375e-12	2.4242362718507365e-14	1.9699046623559994e-13
6.968439592892625e-12	6.964651469012087e-13	-7.567139195558445e-14
6.985435787008613e-12	6.112398826883508e-13	-3.467948608188435e-13
7.002431981124601e-12	-2.6388542538569794e-13	1.0034359264964949e-14
7.019428175240589e-12	1.5550625021574721e-13	6.90391166837339e-13
7.036424369356577e-12	6.404747228328436e-13	7.068035309090423e-13
7.053420563472565e-12	4.316626859136599e-13	4.698576878401339e-13
7.070416757588553e-12	6.389975337714882e-14	-6.644649645020687e-14
7.087412951704541e-12	2.996956562311556e-13	3.445739254222863e-13
7.1044091458205285e-12	2.6781583471651134e-14	1.6971380427579285e-13
7.1214053399365164e-12	7.160704754609496e-13	-3.7189337893212394e-14
7.138401534052504e-12	4.639557189428597e-13	-2.0537811404015981e-13
7.155397728168492e-12	-4.031516591138155e-13	4.320859472727268e-14
7.17239392228448e-12	2.599843157576996e-13	5.792874734540231e-13
7.189390116400468e-12	6.871229628314004e-13	7.276740427545318e-13
7.206386310516456e-12	2.534009320034091e-13	4.289355909056006e-13
7.223382504632444e-12	-5.956329944796845e-14	-1.5452724773835202e-13
7.240378698748432e-12	2.797278139883566e-13	2.799316076626902e-13
7.2573748928644195e-12	2.491920644027674e-14	1.2964082003462294e-13
7.2743710869804074e-12	7.319103334007885e-13	2.008087977070246e-14
7.291367281096395e-12	2.9277791492825447e-13	-8.296215936008734e-14
7.308363475212383e-12	-4.975225962818449e-13	4.174511593343554e-14
7.325359669328371e-12	3.3645304286961536e-13	4.690904890368009e-13
7.342355863444359e-12	6.887328710984127e-13	7.310846381255313e-13
7.359352057560347e-12	8.149474397964173e-14	3.7283840073366103e-13
7.376348251676335e-12	-1.4126428491568314e-13	-2.5635664575371943e-13
7.393344445792323e-12	2.1168755479950427e-13	1.9087009460948032e-13
7.41034063990831e-12	1.9083668069664955e-14	8.70065075163759e-14
7.427336834024298e-12	7.483152471747895e-13	7.841647384420477e-14
7.444333028140286e-12	1.1148312852031407e-13	4.895205701496869e-15
7.461329222256274e-12	-5.420185778484156e-13	2.0239467974071857e-14
7.478325416372262e-12	3.648720248118603e-13	3.7312004241663953e-13
7.49532161048825e-12	6.538815166802566e-13	7.076870033755712e-13
7.512317804604238e-12	-5.6285737104899994e-14	3.0897825800397077e-13
7.529313998720226e-12	-1.9075661333688105e-13	-3.6238653733616185e-13
7.546310192836214e-12	1.0854441640553467e-13	8.826980786847901e-14
7.563306386952202e-12	9.174430373096553e-15	5.246957791125783e-14
7.58030258106819e-12	7.656634994076484e-13	1.157218682355991e-13
7.597298775184177e-12	-6.184699920131044e-14	5.4378460893101046e-14
7.614294969300165e-12	-5.436628408674368e-13	-4.0224885519519155e-15
7.631291163416153e-12	3.3894083003493973e-13	2.9870445610960404e-13
7.648287357532141e-12	5.958854130324829e-13	6.517446531137571e-13
7.665283551648129e-12	-1.445901633360984e-13	2.445837813854805e-13
7.682279745764117e-12	-2.252592183169284e-13	-4.620315666244397e-13
7.699275939880105e-12	-9.884146350451308e-15	-1.0233016296313313e-14
7.716272133996093e-12	-4.54949908415952e-15	3.0550297130935307e-14
7.73326832811208e-12	7.801951728784288e-13	1.1249149723084647e-13
7.750264522228068e-12	-2.0770180102768946e-13	7.075557503475798e-14
7.767260716344056e-12	-5.173393833111461e-13	-1.4290241208159777e-14
7.784256910460044e-12	2.6952900683051706e-13	2.4673343885845747e-13
7.801253104576032e-12	5.269121288399943e-13	5.636974305973951e-13
7.81824929869202e-12	-1.8391897328655405e-13	1.824851318682991e-13
7.835245492808008e-12	-2.580088673056161e-13	-5.441962232471012e-13
7.852241686923996e-12	-1.2532862582253284e-13	-8.301007876607948e-14
7.869237881039984e-12	-2.0018145442786514e-14	1.6343093296547735e-14
7.886234075155972e-12	7.863583209911098e-13	5.822737811102075e-14
7.90323026927196e-12	-3.0918153104715135e-13	6.337044817647174e-14
7.920226463387947e-12	-4.788988360104138e-13	3.733661594181705e-15
7.937222657503935e-12	1.8090206168218262e-13	2.1383610761807583e-13
7.954218851619923e-12	4.533220495148515e-13	4.499807109539165e-13
7.971215045735911e-12	-1.873211883475413e-13	1.1840055474565182e-13
7.988211239851899e-12	-2.9054700510260133e-13	-5.966689142753197e-13
8.005207433967887e-12	-2.283487358426753e-13	-1.1009198701598558e-13
8.022203628083875e-12	-3.24475159664884e-14	-2.720337002294009e-15
8.039199822199863e-12	7.798815112811619e-13	-4.630227228108728e-14
8.05619601631585e-12	-3.566947151313417e-13	4.209938362241501e-14
8.073192210431838e-12	-4.3763363718341955e-13	6.119684982983512e-14
8.090188404547826e-12	1.0205769493287614e-13	1.9513177787123734e-13
8.107184598663814e-12	3.744408676469057e-13	3.201866904167289e-13
8.124180792779802e-12	-1.7199758311234797e-13	4.275317835342825e-14
8.14117698689579e-12	-3.1260667239438553e-13	-6.063725199266718e-13
8.158173181011778e-12	-3.199292456863858e-13	-7.923665965561488e-14
8.175169375127766e-12	-3.506697291578423e-14	-4.0858997317490097e-14
8.192165569243754e-12	7.600468188081798e-13	-1.9076722806148601e-13
8.209161763359741e-12	-3.503547620599144e-13	1.6570458789546443e-14
8.22615795747573e-12	-3.9207221644280655e-13	1.649170596852041e-13
8.243154151591717e-12	5.5153667185584393e-14	1.8654696620171007e-13
8.260150345707705e-12	2.8565298439401213e-13	1.8228571162117972e-13
8.277146539823693e-12	-1.5030474142167051e-13	-5.2925960857707015e-14
8.294142733939681e-12	-3.1026189278415755e-13	-5.612208355896604e-13
8.311138928055669e-12	-4.0744615374963667e-13	9.711097216683488e-15
8.328135122171657e-12	-2.1249172312203557e-14	-1.0702622960226836e-13
8.345131316287645e-12	7.298029879574069e-13	-3.602399126416434e-13
8.362127510403633e-12	-2.997721949732722e-13	-2.753039793851281e-15
8.37912370451962e-12	-3.312943720712658e-13	3.1528620245871146e-13
8.396119898635608e-12	4.728467157077917e-14	1.8526347829034764e-13
8.413116092751596e-12	1.8414010501389664e-13	3.9547270422599627e-14
8.430112286867584e-12	-1.2450684328339124e-13	-1.6830169065651936e-13
8.447108480983572e-12	-2.7636358397544717e-13	-4.5426112626722476e-13
8.46410467509956e-12	-4.97181770228517e-13	1.4405274394669778e-13
8.481100869215548e-12	1.2353792077744564e-14	-2.0086780633690041e-13
8.498097063331536e-12	6.935186005271745e-13	-5.387850937267022e-13
8.515093257447524e-12	-2.2066994163186046e-13	-3.79824370764856e-15
8.532089451563511e-12	-2.4179527214290195e-13	5.032945260156846e-13
8.5490856456795e-12	6.924214828774781e-14	1.8941665750077532e-13
8.566081839795487e-12	7.351382678894037e-14	-1.0982707080493665e-13
8.583078033911475e-12	-8.861304658745148e-14	-2.8962463875868847e-13
8.600074228027463e-12	-2.174969925715649e-13	-2.877268424901507e-13
8.617070422143451e-12	-5.881035646079537e-13	3.013316054704868e-13
8.634066616259439e-12	6.41222157109343e-14	-3.1339501403198076e-13
8.651062810375427e-12	6.539261648028618e-13	-7.107035132874315e-13
8.668059004491415e-12	-1.2989932422896394e-13	2.430802061473042e-14
8.685055198607402e-12	-1.1672758577555846e-13	7.098150196645144e-13
8.70205139272339e-12	1.0154800524581714e-13	1.9681196357338182e-13
8.719047586839378e-12	-3.508978647883284e-14	-2.688987525481005e-13
8.736043780955366e-12	-3.5180329750141856e-14	-3.923463797394429e-13
8.753039975071354e-12	-1.5258046407197492e-13	-7.549933707399025e-14
8.770036169187342e-12	-6.699984656717758e-13	4.55575359310818e-13
8.78703236330333e-12	1.2686426588776388e-13	-4.309902547334761e-13
8.804028557419318e-12	6.096937413032231e-13	-8.598170205549774e-13
8.821024751535306e-12	-4.1047308403234485e-14	8.635284329283975e-14
8.838020945651293e-12	3.7875042794813436e-14	9.078947078643769e-13
8.855017139767281e-12	1.2521135081495342e-13	2.0461927494611434e-13
8.87201333388327e-12	-1.2652373931674885e-13	-4.3695369428620694e-13
8.889009527999257e-12	3.665698761417503e-14	-4.493823051479937e-13
8.906005722115245e-12	-1.0420284274763194e-13	1.5768056820228644e-13
8.923001916231233e-12	-7.26574542781599e-13	5.838935283752574e-13
8.939998110347221e-12	1.895686085399966e-13	-5.409545730353304e-13
8.956994304463209e-12	5.558094506635064e-13	-9.688725589799224e-13
8.973990498579197e-12	3.69122437044686e-14	1.7600399941348524e-13
8.990986692695185e-12	2.0324034949227345e-13	1.0693806367889116e-12
9.007982886811172e-12	1.3145708093190787e-13	2.0884740280713202e-13
9.02497908092716e-12	-1.8860306526323685e-13	-6.058972153918619e-13
9.041975275043148e-12	1.1727827390526167e-13	-4.4198098527402634e-13
9.058971469159136e-12	-8.787890635745853e-14	3.811264158049188e-13
9.075967663275124e-12	-7.419290953745354e-13	6.709605370615726e-13
9.092963857391112e-12	2.404117696594994e-13	-6.341511651926977e-13
9.1099600515071e-12	4.858706131122527e-13	-1.0215006992635462e-12
9.126956245623088e-12	9.887506990127022e-14	2.7447928332445957e-13
9.143952439739076e-12	3.559585146998874e-13	1.1723501005857016e-12
9.160948633855063e-12	1.2517621153016066e-13	2.0529748541557497e-13
9.177944827971051e-12	-2.178886589538543e-13	-7.605058219298749e-13
9.19494102208704e-12	1.894945483535948e-13	-3.671344828608708e-13
9.211937216203027e-12	-1.043832287104576e-13	5.649162508160268e-13
9.228933410319015e-12	-7.066351245226584e-13	7.099700625685734e-13
9.245929604435003e-12	2.7034587781404496e-13	-7.045728882715558e-13
9.26292579855099e-12	3.9584868453722506e-13	-1.007034948534345e-12
