Time (s)	Real (E)	Complex (E)
3.552204575579059e-12	2.9330610048455507e-08	-4.203322538978238e-08
3.569200769695047e-12	1.205444174867703e-08	-4.268580525929912e-08
3.586196963811035e-12	-3.4581931928408787e-10	-1.986216597610598e-08
3.6031931579270228e-12	1.2611984288385673e-09	1.2281598480299713e-09
3.6201893520430107e-12	4.6913963461256145e-09	6.26061266802153e-09
3.6371855461589986e-12	2.3501428098360853e-09	5.3143371025681315e-09
3.6541817402749865e-12	5.306705706175374e-11	5.214435322359573e-09
3.671177934390974e-12	-5.629627230746887e-10	4.87069597615093e-09
3.688174128506962e-12	-3.894012151153143e-10	4.543587571720626e-09
3.70517032262295e-12	5.801034165836413e-10	4.297160131761067e-09
3.722166516738938e-12	1.9494134037503662e-09	3.733299286736236e-09
3.739162710854926e-12	3.1903324981042936e-09	1.911565996064392e-09
3.756158904970914e-12	3.854225372293228e-09	-1.3061203112469543e-09
3.773155099086902e-12	3.261085116247983e-09	-4.228699974006013e-09
3.79015129320289e-12	1.4042201889838776e-09	-4.6029164091878025e-09
3.8071474873188775e-12	-6.599587768695099e-11	-2.343811886673346e-09
3.824143681434865e-12	1.8662286132981476e-11	-1.169019627283638e-11
3.841139875550853e-12	4.6160035693577553e-10	6.259432569147675e-10
3.858136069666841e-12	2.702503725752591e-10	5.198440452301544e-10
3.875132263782829e-12	1.950386920759896e-11	5.060861795755756e-10
3.892128457898817e-12	-5.085265782896487e-11	4.757523803829743e-10
3.909124652014805e-12	-4.271388654990072e-11	4.406924760694086e-10
3.926120846130793e-12	4.209876486727726e-11	4.1551674568501283e-10
3.943117040246781e-12	1.7059610108323702e-10	3.655434458938759e-10
3.9601132343627685e-12	2.9241846552189306e-10	2.0744138782391515e-10
3.9771094284787564e-12	3.623119549663686e-10	-8.375405919984966e-11
3.994105622594744e-12	3.155036185973339e-10	-3.6750676436848624e-10
4.011101816710732e-12	1.4288612540518686e-10	-4.3082339242920526e-10
4.02809801082672e-12	-7.277667808998664e-12	-2.3941451301590184e-10
4.045094204942708e-12	-9.03531893316236e-12	-1.6258560918465625e-11
4.062090399058696e-12	3.8644101378246266e-11	5.373928581785378e-11
4.079086593174684e-12	2.7042767669300118e-11	4.443698994144361e-11
4.096082787290672e-12	3.0606639248069085e-12	4.308721558230213e-11
4.1130789814066595e-12	-4.4091047478828855e-12	4.127850220202719e-11
4.1300751755226474e-12	-4.866650186613919e-12	3.826542327343395e-11
4.147071369638635e-12	1.1709297814637384e-12	3.6044483669031675e-11
4.164067563754623e-12	1.1529501160425698e-11	3.199921351701739e-11
4.181063757870611e-12	2.2205704055311795e-11	1.999917289409005e-11
4.198059951986599e-12	2.899782922053229e-11	-3.074412083917171e-12
4.215056146102587e-12	2.623718980608291e-11	-2.7456373137742133e-11
4.232052340218575e-12	1.2478971628803202e-11	-3.557898870878358e-11
4.249048534334563e-12	-7.537039724698745e-13	-2.2113142487380962e-11
4.2660447284505506e-12	-1.7460469696436526e-12	-3.4864844857912457e-12
4.2830409225665385e-12	2.7793265874762703e-12	3.650488708996942e-12
4.300037116682526e-12	2.5332395553533885e-12	3.590582099554516e-12
4.317033310798514e-12	3.7322144240276186e-13	3.8517421460797244e-12
4.334029504914502e-12	-7.489614409817205e-13	3.955375638523103e-12
4.35102569903049e-12	-1.3515976014834517e-12	3.752286545803012e-12
4.368021893146478e-12	-1.3759554019705764e-12	3.4322451422585266e-12
4.385018087262466e-12	-7.598837583122833e-13	2.928324724577854e-12
4.402014281378454e-12	2.884556733655897e-13	2.074377195933298e-12
4.419010475494442e-12	1.2068208592122079e-12	3.8902095124443647e-13
4.4360066696104295e-12	1.3862517470862879e-12	-1.8489712160409755e-12
4.453002863726417e-12	6.964619691754687e-13	-3.170579643426219e-12
4.469999057842405e-12	-1.8329912573164053e-13	-2.5489961871841115e-12
4.486995251958393e-12	-3.047161559629966e-13	-9.013568129718222e-13
4.503991446074381e-12	1.3820242321518617e-13	2.767812139600027e-13
4.520987640190369e-12	2.806902642249286e-13	8.850423789052125e-13
4.537983834306357e-12	6.435853848381058e-14	1.215792705813525e-12
4.554980028422345e-12	-3.5011228591659427e-13	1.2310814664913012e-12
4.571976222538333e-12	-8.735651124765762e-13	1.046207061866736e-12
4.5889724166543205e-12	-1.302153589333829e-12	7.188276496956494e-13
4.6059686107703084e-12	-1.418501987124646e-12	3.443051463753371e-13
4.622964804886296e-12	-1.2084989618777996e-12	1.2600730740582978e-13
4.639960999002284e-12	-9.040365514282935e-13	-7.162645450461629e-14
4.656957193118272e-12	-6.125750071755225e-13	-5.031782657162773e-13
4.67395338723426e-12	-2.634470937268375e-13	-8.957492084648262e-13
4.690949581350248e-12	-3.314282066416053e-14	-7.729214515259781e-13
4.707945775466236e-12	-3.659378104677559e-14	-1.9937113513486443e-13
4.724941969582224e-12	-7.452166630516323e-14	4.691350104178575e-13
4.7419381636982115e-12	-3.341567938972905e-14	1.0130339927341116e-12
4.7589343578141994e-12	1.0667821803591117e-14	1.2193662555640784e-12
4.775930551930187e-12	-1.4394667010258972e-13	1.0736677587563368e-12
4.792926746046175e-12	-5.429854132618098e-13	7.52813803256997e-13
4.809922940162163e-12	-9.672656786145278e-13	3.3559050813625793e-13
4.826919134278151e-12	-1.1606474731384808e-12	-1.2803569459408002e-13
4.843915328394139e-12	-1.1228390306829672e-12	-4.774640392205187e-13
4.860911522510127e-12	-1.0147509753580382e-12	-6.783272453231523e-13
4.877907716626115e-12	-7.91623173240911e-13	-8.531766822407847e-13
4.8949039107421026e-12	-3.1619811900462903e-13	-8.444972489683464e-13
4.9119001048580905e-12	1.0430746280461129e-13	-3.984548669712007e-13
4.928896298974078e-12	1.1579360565956477e-13	2.687516649159119e-13
4.945892493090066e-12	-9.572570787136475e-14	8.339465182886896e-13
4.962888687206054e-12	-1.7093751041948521e-13	1.209278939650421e-12
4.979884881322042e-12	-3.0919383507391327e-14	1.2702944793785858e-12
4.99688107543803e-12	1.9891213409707975e-14	1.0243479734381647e-12
5.013877269554018e-12	-2.4409364001781344e-13	6.425535871972294e-13
5.030873463670006e-12	-6.221938006509097e-13	2.061337292971501e-13
5.047869657785994e-12	-8.160470958875705e-13	-3.0375876225562533e-13
5.0648658519019815e-12	-8.410843856273682e-13	-8.322540134368974e-13
5.081862046017969e-12	-8.420347174137404e-13	-1.2163683330693392e-12
5.098858240133957e-12	-6.936893802304963e-13	-1.3331280416154088e-12
5.115854434249945e-12	-2.2270827328980808e-13	-1.0014153706436692e-12
5.132850628365933e-12	2.336383391512625e-13	-1.7687370612876614e-13
5.149846822481921e-12	2.3319007360266605e-13	6.758136637517999e-13
5.166843016597909e-12	-8.315108062891038e-14	1.149046288865536e-12
5.183839210713897e-12	-2.461155893228525e-13	1.3050093917038084e-12
5.200835404829885e-12	-5.585044443927148e-14	1.222432442994649e-12
5.2178315989458725e-12	1.2825453877415842e-13	9.478271070101777e-13
5.2348277930618604e-12	-5.4555717355295616e-14	5.823852575560043e-13
5.251823987177848e-12	-4.0127609637624887e-13	1.829684358803169e-13
5.268820181293836e-12	-5.516933798598813e-13	-3.078578527081336e-13
5.285816375409824e-12	-5.322542054607954e-13	-9.589402955446422e-13
5.302812569525812e-12	-5.306595082389358e-13	-1.5673218414499341e-12
5.3198087636418e-12	-4.252053195897781e-13	-1.757127885278407e-12
5.336804957757788e-12	-3.119689892633736e-14	-1.2205586108247549e-12
5.353801151873776e-12	3.443907740492103e-13	-6.363161686036782e-14
5.3707973459897635e-12	2.8613803689458544e-13	9.934045657308045e-13
5.3877935401057514e-12	-8.655214500300899e-14	1.3972052208720031e-12
5.404789734221739e-12	-2.8153163120815154e-13	1.3224292348857458e-12
5.421785928337727e-12	-5.1641684890383626e-14	1.108987721502475e-12
5.438782122453715e-12	1.9171097126315997e-13	8.718474850774184e-13
5.455778316569703e-12	3.5257688538640635e-15	5.812067882836056e-13
5.472774510685691e-12	-3.647286341170028e-13	2.410775696282476e-13
5.489770704801679e-12	-4.572042359757554e-13	-1.8491926309639814e-13
5.506766898917667e-12	-2.999851815158506e-13	-8.607958066574567e-13
5.5237630930336546e-12	-1.741435508988505e-13	-1.6517483744658327e-12
5.5407592871496425e-12	-5.230780154911488e-14	-2.0140973906254633e-12
5.55775548126563e-12	2.2617670046665282e-13	-1.4427276340475585e-12
5.574751675381618e-12	4.285641501915295e-13	-7.638606134355703e-14
5.591747869497606e-12	2.580177972618571e-13	1.165913727580209e-12
5.608744063613594e-12	-1.411788757088654e-13	1.5467523320619997e-12
5.625740257729582e-12	-3.1006920112840103e-13	1.276430049499429e-12
5.64273645184557e-12	-2.2719883591470803e-14	9.585718260050124e-13
5.659732645961558e-12	2.39865070222853e-13	8.12329258904419e-13
5.676728840077546e-12	-2.5009050642316155e-14	6.422260339946272e-13
5.6937250341935335e-12	-4.834677462644215e-13	3.6378145001211354e-13
5.710721228309521e-12	-5.474834582080486e-13	1.4158140510349065e-14
5.727717422425509e-12	-2.1701472476190951e-13	-5.963507204735852e-13
5.744713616541497e-12	1.20660824776235e-13	-1.4715583709779543e-12
5.761709810657485e-12	3.2976735831947625e-13	-2.0388194945787993e-12
5.778706004773473e-12	4.953933372769223e-13	-1.5976801772278729e-12
5.795702198889461e-12	4.769512070190934e-13	-1.9493467262238662e-13
5.812698393005449e-12	1.575099182857049e-13	1.1586695047833176e-12
5.829694587121437e-12	-2.4964069590962124e-13	1.5521275443353359e-12
5.8466907812374245e-12	-3.472886924383914e-13	1.1536306827446107e-12
5.8636869753534124e-12	2.632671148383484e-14	7.747411745090374e-13
5.8806831694694e-12	3.072405004296446e-13	7.598780254748166e-13
5.897679363585388e-12	-6.299775965937457e-14	7.530491313703965e-13
5.914675557701376e-12	-6.66139544636944e-13	5.41805583158755e-13
5.931671751817364e-12	-7.653502364014458e-13	2.488660783526279e-13
5.948667945933352e-12	-2.984105865783011e-13	-2.5757365495612733e-13
5.96566414004934e-12	2.7482872379965226e-13	-1.114893426650906e-12
5.982660334165328e-12	6.338345677318019e-13	-1.847342160537787e-12
5.9996565282813155e-12	7.242728824551119e-13	-1.6356978797275407e-12
6.0166527223973034e-12	4.838751026526134e-13	-3.627133440560659e-13
6.033648916513291e-12	1.0214022065865793e-14	9.845824913139487e-13
6.050645110629279e-12	-3.8254506816751465e-13	1.3844379830527098e-12
6.067641304745267e-12	-3.7663261911164613e-13	9.287120815526051e-13
6.084637498861255e-12	1.0431789936173239e-13	5.481698981074557e-13
6.101633692977243e-12	4.19754746711318e-13	6.980571403331634e-13
6.118629887093231e-12	-4.462969104086552e-14	8.971883371084905e-13
6.135626081209219e-12	-8.115447388895148e-13	7.759616178307439e-13
6.1526222753252066e-12	-1.0119918861502952e-12	5.047951044767013e-13
6.1696184694411945e-12	-4.946179791134592e-13	7.342198627132096e-14
6.186614663557182e-12	2.7316221373817945e-13	-7.122689388063702e-13
6.20361085767317e-12	8.16968505630814e-13	-1.5318789821521608e-12
6.220607051789158e-12	8.89010927024458e-13	-1.5596863602134588e-12
6.237603245905146e-12	4.592942445015118e-13	-5.203589219610033e-13
6.254599440021134e-12	-1.4917951828059603e-13	7.003697727508792e-13
6.271595634137122e-12	-4.996049322867229e-13	1.0563266469957348e-12
6.28859182825311e-12	-3.669001748114346e-13	5.901407977715582e-13
6.305588022369098e-12	2.2449234949771677e-13	2.7196279892197074e-13
6.3225842164850855e-12	5.826064195796275e-13	6.153431601829044e-13
6.339580410601073e-12	5.3626574912795566e-14	1.0579994267702245e-12
6.356576604717061e-12	-8.571914186792698e-13	1.0669991044645653e-12
6.373572798833049e-12	-1.1942521306035704e-12	7.915609238088624e-13
6.390568992949037e-12	-7.153573298670635e-13	3.6259304227803403e-13
6.407565187065025e-12	1.6534849886046065e-13	-3.6512999703821866e-13
6.424561381181013e-12	8.880856878141492e-13	-1.2050504362374318e-12
6.441557575297001e-12	9.969053867650076e-13	-1.4189850259336663e-12
6.458553769412989e-12	4.3325123622124083e-13	-6.367400475927161e-13
6.4755499635289765e-12	-2.794971313939188e-13	3.7801411302297037e-13
6.4925461576449644e-12	-5.698364898692141e-13	6.225112157548302e-13
6.509542351760952e-12	-3.025274189701524e-13	1.5448820856125495e-13
6.52653854587694e-12	3.8411296679721e-13	-5.549054213802363e-14
6.543534739992928e-12	7.750160529499543e-13	4.972235673149882e-13
6.560530934108916e-12	2.0949361009953755e-13	1.2043842516265053e-12
6.577527128224904e-12	-8.003441236817324e-13	1.3919402052393615e-12
6.594523322340892e-12	-1.265535707064367e-12	1.1195658438702377e-12
6.61151951645688e-12	-8.773300617938359e-13	6.309072587759603e-13
6.6285157105728675e-12	3.0321873743050024e-14	-9.296926665180462e-14
6.6455119046888554e-12	8.836874445151485e-13	-9.289994371448354e-13
6.662508098804843e-12	1.0639008533433809e-12	-1.2655668296627038e-12
6.679504292920831e-12	4.395203655679883e-13	-7.100046646616125e-13
6.696500487036819e-12	-3.3765389321678305e-13	7.627911537997874e-14
6.713496681152807e-12	-5.768857589515076e-13	1.589239043911618e-13
6.730492875268795e-12	-1.9846237178514582e-13	-3.346879604717556e-13
6.747489069384783e-12	5.527773740228879e-13	-4.308684370424849e-13
6.764485263500771e-12	9.570089770193514e-13	3.1765877134514844e-13
6.7814814576167586e-12	3.758703367363243e-13	1.280646841282432e-12
6.7984776517327465e-12	-6.826363498082265e-13	1.6881304415611238e-12
6.815473845848734e-12	-1.2375804590415239e-12	1.4704964756091523e-12
6.832470039964722e-12	-9.451576192277328e-13	9.226870050021519e-13
6.84946623408071e-12	-7.223867336953802e-14	1.6202941971343975e-13
6.866462428196698e-12	8.364099447248033e-13	-6.845414310685836e-13
6.883458622312686e-12	1.0910601746442597e-12	-1.111402717544316e-12
6.900454816428674e-12	4.910244968688103e-13	-7.453862296577069e-13
6.917451010544662e-12	-2.9198342990581807e-13	-1.7169418413109422e-13
6.93444720466065e-12	-5.12626483245219e-13	-2.639556525342344e-13
6.9514433987766375e-12	-8.923653048028196e-14	-8.164557537509351e-13
6.968439592892625e-12	6.795107394258045e-13	-8.365430894734639e-13
6.985435787008613e-12	1.0819915629452916e-12	5.467276781542458e-14
7.002431981124601e-12	5.078132388209158e-13	1.226747226106528e-12
7.019428175240589e-12	-5.552965090521003e-13	1.8709027578414097e-12
7.036424369356577e-12	-1.157455136769697e-12	1.7872957514509932e-12
7.053420563472565e-12	-9.383789304170332e-13	1.2564831707544874e-12
7.070416757588553e-12	-1.28242458107408e-13	4.74084391843556e-13
7.087412951704541e-12	7.603930877950327e-13	-4.062453966076845e-13
7.1044091458205285e-12	1.065755451662043e-12	-9.299007990206884e-13
7.1214053399365164e-12	5.71041424142548e-13	-7.416635669065938e-13
7.138401534052504e-12	-1.371842288057389e-13	-3.5803859500116495e-13
7.155397728168492e-12	-3.7208387658434126e-13	-6.014766551983991e-13
7.17239392228448e-12	-2.946385069385328e-15	-1.225770180624835e-12
7.189390116400468e-12	7.160414023378165e-13	-1.226856352153605e-12
7.206386310516456e-12	1.1101485346707473e-12	-2.7696310188883607e-13
7.223382504632444e-12	5.772143132986225e-13	1.022107902422145e-12
7.240378698748432e-12	-4.51650636475594e-13	1.8801144320143723e-12
7.2573748928644195e-12	-1.0718003904557404e-12	1.9978496082212227e-12
7.2743710869804074e-12	-9.042213916999725e-13	1.5975390398996846e-12
7.291367281096395e-12	-1.618478376735789e-13	8.641578014147606e-13
7.308363475212383e-12	6.570823030315691e-13	-5.303781276505827e-14
7.325359669328371e-12	9.814686961832418e-13	-6.982601425244298e-13
7.342355863444359e-12	6.492697251299433e-13	-7.01928876800643e-13
7.359352057560347e-12	1.0093273497100643e-13	-4.972350195920154e-13
7.376348251676335e-12	-1.5618170370484156e-13	-8.434976822983881e-13
7.393344445792323e-12	5.94469454462705e-14	-1.5109012459392174e-12
7.41034063990831e-12	6.458176725812236e-13	-1.5322517050180866e-12
7.427336834024298e-12	1.0236558320452777e-12	-6.111184265641178e-13
7.444333028140286e-12	5.758469519909491e-13	7.133741056933862e-13
7.461329222256274e-12	-3.796140696718431e-13	1.7210655726944416e-12
7.478325416372262e-12	-1.0028004238382044e-12	2.058848765081736e-12
7.49532161048825e-12	-8.82665985963734e-13	1.8769338759021483e-12
7.512317804604238e-12	-2.0845850938003816e-13	1.2781856907241032e-12
7.529313998720226e-12	5.254036215709556e-13	3.4769144593721097e-13
7.546310192836214e-12	8.516156845902258e-13	-4.35674246389466e-13
7.563306386952202e-12	7.040964146115188e-13	-6.486780421034539e-13
7.58030258106819e-12	3.747567385529835e-13	-6.181106981465801e-13
7.597298775184177e-12	1.1838770058529766e-13	-1.008783986526789e-12
7.614294969300165e-12	1.227437194503452e-13	-1.650255829424566e-12
7.631291163416153e-12	4.995805975661091e-13	-1.6879799380471842e-12
7.648287357532141e-12	8.415254348335022e-13	-8.559861493222026e-13
7.665283551648129e-12	5.175623829086652e-13	3.9729980763374253e-13
7.682279745764117e-12	-3.252910272818002e-13	1.4642404229227514e-12
7.699275939880105e-12	-9.439136925760484e-13	1.9853202865584544e-12
7.716272133996093e-12	-8.857776693843572e-13	2.0424750050725465e-12
7.73326832811208e-12	-2.908429520601302e-13	1.628144301119025e-12
7.750264522228068e-12	3.6694560172324113e-13	7.172798624016219e-13
7.767260716344056e-12	7.029037493769087e-13	-1.9858599202778225e-13
7.784256910460044e-12	7.311592625517748e-13	-6.166693450783682e-13
7.801253104576032e-12	6.289224930974648e-13	-7.4449649831974e-13
7.81824929869202e-12	4.096624118409486e-13	-1.125023830978964e-12
7.835245492808008e-12	2.1048688584161113e-13	-1.6578412702958088e-12
7.852241686923996e-12	3.407762434565087e-13	-1.6690069161796928e-12
7.869237881039984e-12	6.20872976868186e-13	-9.43121715621228e-13
7.886234075155972e-12	4.4089171492912303e-13	1.693859792516435e-13
7.90323026927196e-12	-2.5664059214748013e-13	1.2034544745264967e-12
7.920226463387947e-12	-8.657343478634395e-13	1.83988731208026e-12
7.937222657503935e-12	-8.966639280844811e-13	2.09579227468991e-12
7.954218851619923e-12	-4.086168464038914e-13	1.8562263627182706e-12
7.971215045735911e-12	1.8642778403367637e-13	9.829736095595955e-13
7.988211239851899e-12	5.591750959692965e-13	-3.9858381272421295e-14
8.005207433967887e-12	7.353738203778936e-13	-6.258709154293883e-13
8.022203628083875e-12	8.121629675635751e-13	-8.727785281606446e-13
8.039199822199863e-12	6.493780415155526e-13	-1.2048702598663792e-12
8.05619601631585e-12	3.112146069972816e-13	-1.5725914745957711e-12
8.073192210431838e-12	2.2355915518696356e-13	-1.5046835078142824e-12
8.090188404547826e-12	4.3292643361941495e-13	-8.634015286477286e-13
8.107184598663814e-12	4.008168816471131e-13	7.699189143832991e-14
8.124180792779802e-12	-1.2944159561260267e-13	1.0043094872003131e-12
8.14117698689579e-12	-7.262883793318231e-13	1.6894409740484384e-12
8.158173181011778e-12	-8.802179939733654e-13	2.0831800939044213e-12
8.175169375127766e-12	-5.406481335507198e-13	1.965612554024752e-12
8.192165569243754e-12	-6.28953061897557e-15	1.121962693029124e-12
8.209161763359741e-12	4.316409372454972e-13	2.5834994441676344e-14
8.22615795747573e-12	7.205768541093351e-13	-6.639503210780456e-13
8.243154151591717e-12	8.861540853941656e-13	-9.68029463154982e-13
8.260150345707705e-12	7.589838600853933e-13	-1.236100085154818e-12
8.277146539823693e-12	3.656891326544044e-13	-1.4381049825674222e-12
8.294142733939681e-12	1.524150330285629e-13	-1.264607509745687e-12
8.311138928055669e-12	3.230915699797636e-13	-6.683080621997343e-13
8.328135122171657e-12	4.42320655698743e-13	1.0457942009422928e-13
8.345131316287645e-12	9.353697330348968e-14	8.791258723742755e-13
8.362127510403633e-12	-4.888488197634289e-13	1.5649214774509487e-12
8.37912370451962e-12	-8.002676070640861e-13	2.0520486029426917e-12
8.396119898635608e-12	-6.547931176648729e-13	1.999688606748453e-12
8.413116092751596e-12	-1.944050608859962e-13	1.16050300066498e-12
8.430112286867584e-12	3.218715896544009e-13	2.1692881859928566e-14
8.447108480983572e-12	6.863430818423196e-13	-6.984715344636681e-13
8.46410467509956e-12	8.347171986749853e-13	-9.868923007666877e-13
8.481100869215548e-12	6.799002452764952e-13	-1.1925418346707084e-12
8.498097063331536e-12	2.9337660748906205e-13	-1.2849859030747115e-12
8.515093257447524e-12	7.759080493001857e-14	-1.0270051944141214e-12
8.532089451563511e-12	2.8348243891045963e-13	-4.4403009834884126e-13
8.5490856456795e-12	5.676575363023782e-13	1.902983725625682e-13
8.566081839795487e-12	4.1096947910271074e-13	7.96806343203972e-13
8.583078033911475e-12	-1.4815488310243798e-13	1.4546099654776648e-12
8.600074228027463e-12	-6.378914031460748e-13	2.0165226762483875e-12
8.617070422143451e-12	-7.206397189873171e-13	1.998097924489252e-12
8.634066616259439e-12	-3.5449102499446977e-13	1.1408063297388008e-12
8.651062810375427e-12	2.304448075346759e-13	-1.8576752205323494e-14
8.668059004491415e-12	6.33322351678939e-13	-7.055047184283827e-13
8.685055198607402e-12	6.722195631108783e-13	-9.088158094215376e-13
8.70205139272339e-12	4.0747239400328594e-13	-1.0547144483105058e-12
8.719047586839378e-12	4.569424663733504e-14	-1.1218941976576686e-12
8.736043780955366e-12	-6.608504198384801e-14	-8.465346055849666e-13
8.753039975071354e-12	2.602126608106231e-13	-2.748993735252914e-13
8.770036169187342e-12	7.220105434308676e-13	2.5625741275997496e-13
8.78703236330333e-12	7.596297589802699e-13	7.105805148976805e-13
8.804028557419318e-12	2.476422734430648e-13	1.3288033765282865e-12
8.821024751535306e-12	-4.0570364051775294e-13	1.9591160399761736e-12
8.838020945651293e-12	-7.183487183762291e-13	1.972177427561651e-12
8.855017139767281e-12	-4.607961334804697e-13	1.0919598633887634e-12
8.87201333388327e-12	1.6353282353756712e-13	-7.367077870156646e-14
8.889009527999257e-12	5.693814248919214e-13	-6.871494585800909e-13
8.906005722115245e-12	4.45190649872168e-13	-7.500266872568132e-13
8.923001916231233e-12	7.170117260375978e-15	-8.226841266386491e-13
8.939998110347221e-12	-3.485772164509386e-13	-9.362852594194077e-13
8.956994304463209e-12	-3.0559506417432807e-13	-7.340923565530136e-13
8.973990498579197e-12	1.9077408891414497e-13	-2.0996225020612512e-13
8.990986692695185e-12	8.1346937298201e-13	2.418284243820662e-13
9.007982886811172e-12	1.0240124867752902e-12	5.838349141631671e-13
9.02497908092716e-12	5.983920925939327e-13	1.1687792746290747e-12
9.041975275043148e-12	-1.4890496690855448e-13	1.858189871304897e-12
9.058971469159136e-12	-6.423795470167731e-13	1.9124406645443804e-12
9.075967663275124e-12	-4.91076888638802e-13	1.024697684745644e-12
9.092963857391112e-12	1.319637198144373e-13	-1.3558748475796937e-13
9.1099600515071e-12	5.091068833633056e-13	-6.636397758794068e-13
9.126956245623088e-12	2.1896125136688062e-13	-5.54513670008124e-13
9.143952439739076e-12	-4.0207735699873874e-13	-5.198308529095038e-13
9.160948633855063e-12	-7.799086644838264e-13	-7.076209183885795e-13
9.177944827971051e-12	-6.007530729003019e-13	-6.585497048169563e-13
9.19494102208704e-12	4.442865225437531e-14	-2.431021283937729e-13
9.211937216203027e-12	7.607343376391722e-13	1.314164864854133e-13
9.228933410319015e-12	1.086382850791315e-12	4.075731170083543e-13
9.245929604435003e-12	7.887019403339035e-13	9.792230019224857e-13
9.26292579855099e-12	6.823226357953993e-14	1.7103141405132247e-12
9.279921992666979e-12	-5.023278920911998e-13	1.8088188758093069e-12
9.296918186782967e-12	-4.3491776147131533e-13	9.413856587708323e-13
9.313914380898954e-12	1.4237784589287094e-13	-1.9721207376879986e-13
9.330910575014942e-12	4.631999789755002e-13	-6.517142064467969e-13
9.34790676913093e-12	4.801161684519193e-14	-3.739985446232867e-13
9.364902963246918e-12	-7.009110460318747e-13	-1.9377437452706803e-13
9.381899157362906e-12	-1.10717147368628e-12	-4.3236291814692536e-13
9.398895351478894e-12	-8.617206808016262e-13	-5.727064069582483e-13
9.415891545594882e-12	-1.5882326507692932e-13	-3.196822543081762e-13
9.43288773971087e-12	5.427390443895835e-13	-3.420208220718376e-14
9.449883933826858e-12	8.949813521865001e-13	2.0828764450775827e-13
9.466880127942845e-12	7.4544550721487e-13	7.836843148354354e-13
9.483876322058833e-12	1.8718206647054428e-13	1.5314831544104423e-12
9.500872516174821e-12	-3.226439107748559e-13	1.6621783803704174e-12
9.517868710290809e-12	-3.0026687863743865e-13	8.439932476366331e-13
9.534864904406797e-12	1.871534688664359e-13	-2.459277752664926e-13
9.551861098522785e-12	4.249726794043414e-13	-6.500479974905907e-13
9.568857292638773e-12	-5.522774312854853e-14	-2.5009605631267777e-13
9.58585348675476e-12	-8.329739198294025e-13	8.599568179515233e-14
9.602849680870749e-12	-1.2355215382701868e-12	-1.475606153908938e-13
9.619845874986737e-12	-9.997495796617062e-13	-4.5177519717515895e-13
9.636842069102724e-12	-3.5743722643628594e-13	-3.7115579364075183e-13
9.653838263218712e-12	2.220013276939982e-13	-1.7816268095160126e-13
9.6708344573347e-12	5.099507135453408e-13	3.93467976260319e-14
9.687830651450688e-12	4.868650812424876e-13	6.116205247177627e-13
9.704826845566676e-12	1.815994046587859e-13	1.342308604261773e-12
9.721823039682664e-12	-1.388726696502027e-13	1.4815938939614387e-12
9.738819233798652e-12	-1.1419995084639876e-13	7.335522518529316e-13
9.75581542791464e-12	2.4424024779335846e-13	-2.704084325201055e-13
9.772811622030628e-12	3.688043020376285e-13	-6.412636292516944e-13
9.789807816146615e-12	-1.2953422299925785e-13	-2.0125270243979304e-13
9.806804010262603e-12	-8.388128504928513e-13	2.4741443922424773e-13
9.823800204378591e-12	-1.174225272331627e-12	7.252594105851289e-14
9.840796398494579e-12	-9.80006366235564e-13	-3.153387289299384e-13
9.857792592610567e-12	-4.784499663539195e-13	-3.5767301429022544e-13
9.874788786726555e-12	-7.549249637515206e-14	-2.3199327596016527e-13
9.891784980842543e-12	9.233908762161555e-14	-4.624421065708907e-14
9.90878117495853e-12	1.2969999239277144e-13	4.832929858152599e-13
9.925777369074519e-12	7.454271251153314e-14	1.1519229089408521e-12
9.942773563190506e-12	1.3195311190081442e-14	1.2749181472096525e-12
9.959769757306494e-12	8.536312263435328e-14	6.08738330426141e-13
9.976765951422482e-12	2.8944078377890063e-13	-2.704080536853252e-13
9.99376214553847e-12	2.6759780389223414e-13	-6.050988566652036e-13
1.0010758339654458e-11	-2.376158352370776e-13	-2.1389138875885023e-13
1.0027754533770446e-11	-8.288720045707905e-13	2.5240393748520543e-13
1.0044750727886434e-11	-1.032797094225708e-12	1.555427865011567e-13
1.0061746922002422e-11	-8.432750516460806e-13	-2.1376479773968958e-13
1.007874311611841e-11	-4.755700182572316e-13	-2.869434304239898e-13
1.0095739310234398e-11	-2.2043728065473105e-13	-1.7560978068659895e-13
1.0112735504350385e-11	-1.6922157748157492e-13	-2.782202854508033e-14
1.0129731698466373e-11	-1.5830700785451087e-13	3.990143680091075e-13
1.0146727892582361e-11	-6.616653561009672e-14	9.5122338667662e-13
1.0163724086698349e-11	1.1209547389103385e-13	1.0417375652355317e-12
1.0180720280814337e-11	2.6168159568215715e-13	4.678238318124489e-13
1.0197716474930325e-11	3.1055126973838036e-13	-2.56619112242359e-13
1.0214712669046313e-11	1.175994325541314e-13	-5.311685259163653e-13
1.02317088631623e-11	-4.1723339704281984e-13	-2.4553616412736536e-13
1.0248705057278289e-11	-9.083855336029992e-13	1.2752310955197358e-13
1.0265701251394276e-11	-9.533875279931226e-13	8.106429000700801e-14
1.0282697445510264e-11	-6.852441358805891e-13	-1.8841887539668397e-13
1.0299693639626252e-11	-3.589311311235829e-13	-1.9824612575624503e-13
1.031668983374224e-11	-1.5266007287256174e-13	-4.364066717579619e-14
1.0333686027858228e-11	-1.5765217236695119e-13	7.004342155473462e-14
1.0350682221974216e-11	-2.413471378742533e-13	3.400235834701143e-13
